428	37	0	6.1
429	21	0	4.6
430	23	0	4.8
431	22	0	4.7
432	26	0	5.1
433	16	0	4.0
434	24	0	4.9
435	28	0	5.3
436	25	0	5.0
437	20	0	4.5
438	23	0	4.8
439	13	0	3.6
440	27	0	5.2
441	24	0	4.9
442	31	0	5.6
443	26	0	5.1
444	33	0	5.7
445	29	0	5.4
446	36	0	6.0
447	22	0	4.7
448	22	0	4.7
449	33	0	5.7
450	25	0	5.0
451	26	0	5.1
452	26	0	5.1
453	29	0	5.4
454	20	0	4.5
455	31	0	5.6
456	26	0	5.1
457	21	0	4.6
458	28	0	5.3
459	29	0	5.4
460	30	0	5.5
461	21	0	4.6
462	40	0	6.3
463	23	0	4.8
464	24	0	4.9
465	28	0	5.3
466	22	0	4.7
467	22	0	4.7
468	35	0	5.9
469	30	0	5.5
470	28	0	5.3
471	29	0	5.4
472	30	0	5.5
473	29	0	5.4
474	28	0	5.3
475	28	0	5.3
476	26	0	5.1
477	31	0	5.6
478	23	0	4.8
479	33	0	5.7
480	30	0	5.5
481	19	0	4.4
482	29	0	5.4
483	23	0	4.8
484	16	0	4.0
485	28	0	5.3
486	19	0	4.4
487	25	0	5.0
488	29	0	5.4
489	22	0	4.7
490	35	0	5.9
491	32	0	5.7
492	34	0	5.8
493	23	0	4.8
494	25	0	5.0
495	35	0	5.9
496	23	0	4.8
497	31	0	5.6
498	24	0	4.9
499	31	0	5.6
500	14	0	3.7
501	21	0	4.6
502	19	0	4.4
503	27	0	5.2
504	18	0	4.2
505	15	0	3.9
506	20	0	4.5
507	26	0	5.1
508	17	0	4.1
509	30	0	5.5
510	21	0	4.6
511	15	0	3.9
512	24	0	4.9
513	12	0	3.5
514	13	0	3.6
515	20	0	4.5
516	22	0	4.7
517	22	0	4.7
518	12	0	3.5
519	17	0	4.1
520	14	0	3.7
521	12	0	3.5
522	14	0	3.7
523	16	0	4.0
524	18	0	4.2
525	19	0	4.4
526	17	0	4.1
527	10	0	3.2
528	12	0	3.5
529	11	0	3.3
530	22	0	4.7
531	10	0	3.2
532	13	0	3.6
533	13	0	3.6
534	8	0	2.8
535	11	0	3.3
536	5	0	2.2
537	9	0	3.0
538	10	0	3.2
539	19	0	4.4
540	20	0	4.5
541	14	0	3.7
542	8	0	2.8
543	13	0	3.6
544	14	0	3.7
545	8	0	2.8
546	14	0	3.7
547	10	0	3.2
548	12	0	3.5
549	11	0	3.3
550	6	0	2.4
551	7	0	2.6
552	19	0	4.4
553	16	0	4.0
554	9	0	3.0
555	14	0	3.7
556	12	0	3.5
557	8	0	2.8
558	9	0	3.0
559	12	0	3.5
560	11	0	3.3
561	12	0	3.5
562	14	0	3.7
563	13	0	3.6
564	5	0	2.2
565	8	0	2.8
566	14	0	3.7
567	11	0	3.3
568	8	0	2.8
569	10	0	3.2
570	11	0	3.3
571	6	0	2.4
572	12	0	3.5
573	10	0	3.2
574	11	0	3.3
575	14	0	3.7
576	6	0	2.4
577	10	0	3.2
578	10	0	3.2
579	12	0	3.5
580	16	0	4.0
581	4	0	2.0
582	12	0	3.5
583	18	0	4.2
584	21	0	4.6
585	9	0	3.0
586	24	0	4.9
587	19	0	4.4
588	19	0	4.4
589	19	0	4.4
590	15	0	3.9
591	25	0	5.0
592	23	0	4.8
593	24	0	4.9
594	31	0	5.6
595	27	0	5.2
596	20	0	4.5
597	34	0	5.8
598	38	0	6.2
599	35	0	5.9
600	28	0	5.3
601	34	0	5.8
602	31	0	5.6
603	29	0	5.4
604	51	0	7.1
605	40	0	6.3
606	40	0	6.3
607	49	0	7.0
608	50	0	7.1
609	41	0	6.4
610	44	0	6.6
611	46	0	6.8
612	47	0	6.9
613	47	0	6.9
614	53	0	7.3
615	50	0	7.1
616	57	0	7.5
617	51	0	7.1
618	59	0	7.7
619	51	0	7.1
620	56	0	7.5
621	57	0	7.5
622	54	0	7.3
623	59	0	7.7
624	58	0	7.6
625	46	0	6.8
626	60	0	7.7
627	46	0	6.8
628	50	0	7.1
629	43	0	6.6
630	43	0	6.6
631	39	0	6.2
632	36	0	6.0
633	39	0	6.2
634	28	0	5.3
635	27	0	5.2
636	38	0	6.2
637	31	0	5.6
638	25	0	5.0
639	22	0	4.7
640	16	0	4.0
641	24	0	4.9
642	19	0	4.4
643	28	0	5.3
644	20	0	4.5
645	19	0	4.4
646	14	0	3.7
647	15	0	3.9
648	11	0	3.3
649	17	0	4.1
650	10	0	3.2
651	8	0	2.8
652	15	0	3.9
653	10	0	3.2
654	7	0	2.6
655	5	0	2.2
656	4	0	2.0
657	8	0	2.8
658	7	0	2.6
659	4	0	2.0
660	7	0	2.6
661	4	0	2.0
662	6	0	2.4
663	4	0	2.0
664	4	0	2.0
665	3	0	1.7
666	5	0	2.2
667	6	0	2.4
668	4	0	2.0
669	4	0	2.0
670	7	0	2.6
671	7	0	2.6
672	2	0	1.4
673	7	0	2.6
674	9	0	3.0
675	2	0	1.4
676	6	0	2.4
677	4	0	2.0
678	5	0	2.2
679	6	0	2.4
680	9	0	3.0
681	6	0	2.4
682	10	0	3.2
683	4	0	2.0
684	10	0	3.2
685	12	0	3.5
686	12	0	3.5
687	6	0	2.4
688	7	0	2.6
689	9	0	3.0
690	13	0	3.6
691	16	0	4.0
692	13	0	3.6
693	17	0	4.1
694	14	0	3.7
695	13	0	3.6
696	19	0	4.4
697	12	0	3.5
698	15	0	3.9
699	12	0	3.5
700	12	0	3.5
701	10	0	3.2
702	10	0	3.2
703	14	0	3.7
704	10	0	3.2
705	11	0	3.3
706	17	0	4.1
707	14	0	3.7
708	22	0	4.7
709	18	0	4.2
710	16	0	4.0
711	5	0	2.2
712	9	0	3.0
713	16	0	4.0
714	13	0	3.6
715	14	0	3.7
716	9	0	3.0
717	13	0	3.6
718	12	0	3.5
719	11	0	3.3
720	2	0	1.4
721	11	0	3.3
722	9	0	3.0
723	8	0	2.8
724	10	0	3.2
725	8	0	2.8
726	10	0	3.2
727	5	0	2.2
728	9	0	3.0
729	4	0	2.0
730	6	0	2.4
731	2	0	1.4
732	2	0	1.4
733	7	0	2.6
734	4	0	2.0
735	5	0	2.2
736	4	0	2.0
737	2	0	1.4
738	1	0	1.0
739	2	0	1.4
740	4	0	2.0
741	3	0	1.7
742	0	0	0.0
743	2	0	1.4
744	2	0	1.4
745	0	0	0.0
746	3	0	1.7
747	1	0	1.0
748	3	0	1.7
749	1	0	1.0
750	2	0	1.4
751	0	0	0.0
752	2	0	1.4
753	2	0	1.4
754	1	0	1.0
755	1	0	1.0
756	0	0	0.0
757	0	0	0.0
758	1	0	1.0
759	3	0	1.7
760	2	0	1.4
761	1	0	1.0
762	1	0	1.0
763	0	0	0.0
764	2	0	1.4
765	1	0	1.0
766	1	0	1.0
767	0	0	0.0
768	0	0	0.0
769	1	0	1.0
770	2	0	1.4
771	0	0	0.0
772	1	0	1.0
773	3	0	1.7
774	1	0	1.0
775	4	0	2.0
776	3	0	1.7
777	0	0	0.0
778	1	0	1.0
779	1	0	1.0
780	1	0	1.0
781	2	0	1.4
782	4	0	2.0
783	1	0	1.0
784	1	0	1.0
785	2	0	1.4
786	0	0	0.0
787	1	0	1.0
788	1	0	1.0
789	1	0	1.0
790	1	0	1.0
791	3	0	1.7
792	3	0	1.7
793	1	0	1.0
794	1	0	1.0
795	2	0	1.4
796	1	0	1.0
797	2	0	1.4
798	1	0	1.0
799	2	0	1.4
800	0	0	0.0
801	0	0	0.0
802	0	0	0.0
803	1	0	1.0
804	3	0	1.7
805	1	0	1.0
806	2	0	1.4
807	1	0	1.0
808	0	0	0.0
809	0	0	0.0
810	0	0	0.0
811	2	0	1.4
812	0	0	0.0
813	4	0	2.0
814	1	0	1.0
815	0	0	0.0
816	0	0	0.0
817	1	0	1.0
818	1	0	1.0
819	0	0	0.0
820	1	0	1.0
821	2	0	1.4
822	0	0	0.0
823	0	0	0.0
824	0	0	0.0
825	3	0	1.7
826	1	0	1.0
827	2	0	1.4
828	0	0	0.0
829	0	0	0.0
830	1	0	1.0
831	0	0	0.0
832	5	0	2.2
833	3	0	1.7
834	2	0	1.4
835	1	0	1.0
836	1	0	1.0
837	1	0	1.0
838	1	0	1.0
839	2	0	1.4
840	0	0	0.0
841	2	0	1.4
842	2	0	1.4
843	1	0	1.0
844	2	0	1.4
845	0	0	0.0
846	1	0	1.0
847	1	0	1.0
848	0	0	0.0
849	2	0	1.4
850	1	0	1.0
851	0	0	0.0
852	0	0	0.0
853	0	0	0.0
854	1	0	1.0
855	2	0	1.4
856	0	0	0.0
857	1	0	1.0
858	1	0	1.0
859	2	0	1.4
860	1	0	1.0
861	1	0	1.0
862	1	0	1.0
863	1	0	1.0
864	1	0	1.0
865	3	0	1.7
866	2	0	1.4
867	1	0	1.0
868	3	0	1.7
869	4	0	2.0
870	2	0	1.4
871	1	0	1.0
872	2	0	1.4
873	1	0	1.0
874	2	0	1.4
875	1	0	1.0
876	3	0	1.7
877	1	0	1.0
878	0	0	0.0
879	0	0	0.0
880	1	0	1.0
881	0	0	0.0
882	0	0	0.0
883	0	0	0.0
884	2	0	1.4
885	0	0	0.0
886	0	0	0.0
887	0	0	0.0
888	1	0	1.0
889	3	0	1.7
890	1	0	1.0
891	2	0	1.4
892	0	0	0.0
893	0	0	0.0
894	1	0	1.0
895	0	0	0.0
896	1	0	1.0
897	4	0	2.0
898	0	0	0.0
899	0	0	0.0
900	1	0	1.0
901	2	0	1.4
902	0	0	0.0
903	1	0	1.0
904	0	0	0.0
905	1	0	1.0
906	1	0	1.0
907	0	0	0.0
908	2	0	1.4
909	1	0	1.0
910	0	0	0.0
911	0	0	0.0
912	0	0	0.0
913	1	0	1.0
914	0	0	0.0
915	0	0	0.0
916	2	0	1.4
917	0	0	0.0
918	0	0	0.0
919	0	0	0.0
920	0	0	0.0
921	0	0	0.0
922	1	0	1.0
923	1	0	1.0
924	0	0	0.0
925	1	0	1.0
926	0	0	0.0
927	0	0	0.0
928	1	0	1.0
929	0	0	0.0
930	2	0	1.4
931	0	0	0.0
932	2	0	1.4
933	1	0	1.0
934	1	0	1.0
935	1	0	1.0
936	0	0	0.0
937	0	0	0.0
938	1	0	1.0
939	0	0	0.0
940	0	0	0.0
941	0	0	0.0
942	0	0	0.0
943	0	0	0.0
944	0	0	0.0
945	0	0	0.0
946	1	0	1.0
947	0	0	0.0
948	2	0	1.4
949	1	0	1.0
950	0	0	0.0
951	0	0	0.0
952	1	0	1.0
953	1	0	1.0
954	0	0	0.0
955	0	0	0.0
956	2	0	1.4
957	0	0	0.0
958	0	0	0.0
959	0	0	0.0
960	0	0	0.0
961	3	0	1.7
962	1	0	1.0
963	0	0	0.0
964	0	0	0.0
965	1	0	1.0
966	0	0	0.0
967	1	0	1.0
968	0	0	0.0
969	0	0	0.0
970	1	0	1.0
971	0	0	0.0
972	1	0	1.0
973	1	0	1.0
974	1	0	1.0
975	1	0	1.0
976	0	0	0.0
977	2	0	1.4
978	3	0	1.7
979	3	0	1.7
980	0	0	0.0
981	2	0	1.4
982	0	0	0.0
983	2	0	1.4
984	0	0	0.0
985	0	0	0.0
986	0	0	0.0
987	0	0	0.0
988	0	0	0.0
989	0	0	0.0
990	0	0	0.0
991	0	0	0.0
992	0	0	0.0
993	2	0	1.4
994	4	0	2.0
995	1	0	1.0
996	0	0	0.0
997	0	0	0.0
998	2	0	1.4
999	0	0	0.0
1000	1	0	1.0
1001	3	0	1.7
1002	0	0	0.0
1003	2	0	1.4
1004	4	0	2.0
1005	3	0	1.7
1006	0	0	0.0
1007	0	0	0.0
1008	2	0	1.4
1009	0	0	0.0
1010	0	0	0.0
1011	1	0	1.0
1012	1	0	1.0
1013	0	0	0.0
1014	1	0	1.0
1015	1	0	1.0
1016	0	0	0.0
1017	1	0	1.0
1018	0	0	0.0
1019	1	0	1.0
1020	1	0	1.0
1021	0	0	0.0
1022	0	0	0.0
1023	0	0	0.0

