#Magnetic Field (Oe),Voltage (V) 
-340.00, 0.503181 
-345.00, 0.502591 
-350.00, 0.502349 
-355.00, 0.501794 
-360.00, 0.501387 
-365.00, 0.501217 
-370.00, 0.500952 
-375.00, 0.500651 
-380.00, 0.500423 
-385.00, 0.500302 
-390.00, 0.500081 
-395.00, 0.499838 
-400.00, 0.499749 
