#Magnetic Field (Oe),Voltage (V) 
3.00, 0.061375 
4.00, 0.061351 
5.00, 0.061336 
6.00, 0.061318 
7.00, 0.061307 
8.00, 0.061293 
9.00, 0.061284 
10.00, 0.061273 
11.00, 0.061266 
12.00, 0.061259 
13.00, 0.061251 
14.00, 0.061246 
15.00, 0.061239 
16.00, 0.061235 
17.00, 0.061230 
18.00, 0.061226 
19.00, 0.061221 
20.00, 0.061218 
21.00, 0.061215 
22.00, 0.061212 
23.00, 0.061209 
24.00, 0.061207 
25.00, 0.061204 
26.00, 0.061202 
27.00, 0.061201 
28.00, 0.061198 
29.00, 0.061197 
30.00, 0.061195 
31.00, 0.061194 
32.00, 0.061192 
33.00, 0.061191 
34.00, 0.061190 
35.00, 0.061189 
36.00, 0.061187 
37.00, 0.061186 
38.00, 0.061185 
39.00, 0.061185 
40.00, 0.061183 
41.00, 0.061183 
42.00, 0.061182 
43.00, 0.061181 
44.00, 0.061181 
45.00, 0.061180 
46.00, 0.061179 
47.00, 0.061178 
48.00, 0.061178 
49.00, 0.061177 
50.00, 0.061177 
51.00, 0.061176 
52.00, 0.061176 
53.00, 0.061175 
54.00, 0.061175 
55.00, 0.061174 
56.00, 0.061174 
57.00, 0.061173 
58.00, 0.061173 
59.00, 0.061172 
60.00, 0.061172 
61.00, 0.061171 
62.00, 0.061171 
63.00, 0.061171 
64.00, 0.061170 
65.00, 0.061170 
66.00, 0.061169 
67.00, 0.061169 
68.00, 0.061169 
69.00, 0.061169 
70.00, 0.061168 
71.00, 0.061168 
72.00, 0.061168 
73.00, 0.061167 
74.00, 0.061167 
75.00, 0.061167 
76.00, 0.061167 
77.00, 0.061166 
78.00, 0.061166 
79.00, 0.061166 
80.00, 0.061166 
81.00, 0.061165 
82.00, 0.061165 
83.00, 0.061165 
84.00, 0.061165 
85.00, 0.061164 
86.00, 0.061164 
87.00, 0.061164 
88.00, 0.061164 
89.00, 0.061163 
90.00, 0.061163 
91.00, 0.061163 
92.00, 0.061163 
93.00, 0.061163 
94.00, 0.061163 
95.00, 0.061163 
96.00, 0.061162 
97.00, 0.061162 
98.00, 0.061162 
99.00, 0.061162 
100.00, 0.061162 
101.00, 0.061162 
101.00, 0.061162 
100.00, 0.061162 
99.00, 0.061162 
98.00, 0.061163 
97.00, 0.061163 
96.00, 0.061164 
95.00, 0.061164 
94.00, 0.061164 
93.00, 0.061165 
92.00, 0.061165 
91.00, 0.061166 
90.00, 0.061166 
89.00, 0.061166 
88.00, 0.061167 
87.00, 0.061168 
86.00, 0.061168 
85.00, 0.061168 
84.00, 0.061169 
83.00, 0.061169 
82.00, 0.061170 
81.00, 0.061171 
80.00, 0.061171 
79.00, 0.061172 
78.00, 0.061172 
77.00, 0.061173 
76.00, 0.061173 
75.00, 0.061174 
74.00, 0.061175 
73.00, 0.061175 
72.00, 0.061176 
71.00, 0.061177 
70.00, 0.061177 
69.00, 0.061177 
68.00, 0.061178 
67.00, 0.061179 
66.00, 0.061179 
65.00, 0.061180 
64.00, 0.061180 
63.00, 0.061181 
62.00, 0.061181 
61.00, 0.061182 
60.00, 0.061183 
59.00, 0.061183 
58.00, 0.061184 
57.00, 0.061185 
56.00, 0.061186 
55.00, 0.061186 
54.00, 0.061188 
53.00, 0.061188 
52.00, 0.061189 
51.00, 0.061190 
50.00, 0.061192 
49.00, 0.061192 
48.00, 0.061193 
47.00, 0.061194 
46.00, 0.061194 
45.00, 0.061195 
44.00, 0.061196 
43.00, 0.061197 
42.00, 0.061198 
41.00, 0.061199 
40.00, 0.061200 
39.00, 0.061201 
38.00, 0.061202 
37.00, 0.061203 
36.00, 0.061204 
35.00, 0.061206 
34.00, 0.061207 
33.00, 0.061208 
32.00, 0.061210 
31.00, 0.061211 
30.00, 0.061212 
29.00, 0.061214 
28.00, 0.061216 
27.00, 0.061218 
26.00, 0.061219 
25.00, 0.061221 
24.00, 0.061040 
23.00, 0.061226 
22.00, 0.061229 
21.00, 0.061231 
20.00, 0.061233 
19.00, 0.061236 
18.00, 0.061239 
17.00, 0.061241 
16.00, 0.061244 
15.00, 0.061247 
14.00, 0.061251 
13.00, 0.061254 
12.00, 0.061259 
11.00, 0.061262 
10.00, 0.061266 
9.00, 0.061272 
8.00, 0.061276 
7.00, 0.061283 
6.00, 0.061289 
5.00, 0.061297 
4.00, 0.061304 
3.00, 0.061315 
2.00, 0.061320 
1.00, 0.061333 
-1.42E-14, 0.061344 
-1.00, 0.061361 
-2.00, 0.061375 
-3.00, 0.061398 
-4.00, 0.061416 
-5.00, 0.061438 
-6.00, 0.061473 
-7.00, 0.061502 
-8.00, 0.061551 
-9.00, 0.061592 
-10.00, 0.061663 
-11.00, 0.061723 
-12.00, 0.061828 
-13.00, 0.061906 
-14.00, 0.062040 
-15.00, 0.062131 
-16.00, 0.062275 
-17.00, 0.062363 
-18.00, 0.062494 
-19.00, 0.062571 
-20.00, 0.062650 
-21.00, 0.062753 
-22.00, 0.062813 
-23.00, 0.062896 
-24.00, 0.062946 
-25.00, 0.063015 
-26.00, 0.063054 
-27.00, 0.063110 
-28.00, 0.063142 
-29.00, 0.063188 
-30.00, 0.063215 
-31.00, 0.063253 
-32.00, 0.063275 
-33.00, 0.063307 
-34.00, 0.063326 
-35.00, 0.063353 
-36.00, 0.063370 
-37.00, 0.063387 
-38.00, 0.063408 
-39.00, 0.063422 
-40.00, 0.063441 
-41.00, 0.063453 
-42.00, 0.063469 
-43.00, 0.063480 
-44.00, 0.063494 
-45.00, 0.063504 
-46.00, 0.063517 
-47.00, 0.063526 
-48.00, 0.063537 
-49.00, 0.063545 
-50.00, 0.063555 
-51.00, 0.063562 
-52.00, 0.063571 
-53.00, 0.063577 
-54.00, 0.063586 
-55.00, 0.063592 
-56.00, 0.063597 
-57.00, 0.063605 
-58.00, 0.063610 
-59.00, 0.063616 
-60.00, 0.063621 
-61.00, 0.063627 
-62.00, 0.063631 
-63.00, 0.063637 
-64.00, 0.063641 
-65.00, 0.063646 
-66.00, 0.063650 
-67.00, 0.063654 
-68.00, 0.063658 
-69.00, 0.063662 
-70.00, 0.063665 
-71.00, 0.063668 
-72.00, 0.063672 
-73.00, 0.063675 
-74.00, 0.063678 
-75.00, 0.063681 
-76.00, 0.063685 
-77.00, 0.063687 
-78.00, 0.063690 
-79.00, 0.063692 
-80.00, 0.063694 
-81.00, 0.063697 
-82.00, 0.063699 
-83.00, 0.063701 
-84.00, 0.063704 
-85.00, 0.063705 
-86.00, 0.063707 
-87.00, 0.063709 
-88.00, 0.063711 
-89.00, 0.063713 
-90.00, 0.063715 
-91.00, 0.063717 
-92.00, 0.063718 
-93.00, 0.063719 
-94.00, 0.063721 
-95.00, 0.063722 
-96.00, 0.063724 
-97.00, 0.063725 
-98.00, 0.063726 
-99.00, 0.063727 
-100.00, 0.063728 
