#Magnetic Field (Oe),Voltage (V) 
400.00, 0.303147 
395.00, 0.303170 
390.00, 0.303193 
385.00, 0.303205 
380.00, 0.303228 
375.00, 0.303254 
370.00, 0.303265 
365.00, 0.303291 
360.00, 0.303317 
355.00, 0.303331 
350.00, 0.303357 
345.00, 0.303386 
340.00, 0.303401 
335.00, 0.303431 
330.00, 0.303461 
325.00, 0.303493 
320.00, 0.303509 
315.00, 0.303540 
310.00, 0.303575 
305.00, 0.303593 
300.00, 0.303629 
295.00, 0.303661 
290.00, 0.303693 
285.00, 0.303725 
280.00, 0.303760 
275.00, 0.303793 
270.00, 0.303828 
265.00, 0.303866 
260.00, 0.303901 
255.00, 0.303939 
250.00, 0.303980 
245.00, 0.304020 
240.00, 0.304060 
235.00, 0.304104 
230.00, 0.304146 
225.00, 0.304192 
220.00, 0.304239 
215.00, 0.304285 
210.00, 0.304333 
205.00, 0.304384 
200.00, 0.304435 
195.00, 0.304488 
190.00, 0.304543 
185.00, 0.304598 
180.00, 0.304654 
175.00, 0.304715 
170.00, 0.304774 
165.00, 0.304838 
160.00, 0.304902 
155.00, 0.304966 
150.00, 0.305036 
145.00, 0.305104 
140.00, 0.305174 
135.00, 0.305249 
130.00, 0.305323 
125.00, 0.305398 
120.00, 0.305481 
115.00, 0.305559 
110.00, 0.305640 
105.00, 0.305729 
100.00, 0.305814 
95.00, 0.305907 
90.00, 0.305995 
85.00, 0.306087 
80.00, 0.306187 
75.00, 0.306284 
70.00, 0.306383 
65.00, 0.306489 
60.00, 0.306595 
55.00, 0.306702 
50.00, 0.306817 
45.00, 0.306930 
40.00, 0.307045 
35.00, 0.307170 
30.00, 0.307293 
25.00, 0.307419 
20.00, 0.307560 
15.00, 0.307699 
10.00, 0.307846 
5.00, 0.308011 
-3.06E-14, 0.308182 
-5.00, 0.308379 
-10.00, 0.309003 
-15.00, 0.309102 
-20.00, 0.308994 
-25.00, 0.308891 
-30.00, 0.308759 
-35.00, 0.308558 
-40.00, 0.308391 
-45.00, 0.308278 
-50.00, 0.308111 
-55.00, 0.307988 
-60.00, 0.307782 
-65.00, 0.307656 
-70.00, 0.307455 
-75.00, 0.307341 
-80.00, 0.307223 
-85.00, 0.307109 
-90.00, 0.306986 
-95.00, 0.306853 
-100.00, 0.306747 
-105.00, 0.306647 
-110.00, 0.306498 
-115.00, 0.306394 
-120.00, 0.306281 
-125.00, 0.306189 
-130.00, 0.306092 
-135.00, 0.305976 
-140.00, 0.305890 
-145.00, 0.305805 
-150.00, 0.305716 
-155.00, 0.305628 
-160.00, 0.305542 
-165.00, 0.305461 
-170.00, 0.305385 
-175.00, 0.305314 
-180.00, 0.305239 
-185.00, 0.305171 
-190.00, 0.305091 
-195.00, 0.305015 
-200.00, 0.304949 
-205.00, 0.304889 
-210.00, 0.304824 
-215.00, 0.304767 
-220.00, 0.304706 
-225.00, 0.304651 
-230.00, 0.304597 
-235.00, 0.304540 
-240.00, 0.304489 
-245.00, 0.304439 
-250.00, 0.304388 
-255.00, 0.304341 
-260.00, 0.304295 
-265.00, 0.304247 
-270.00, 0.304204 
-275.00, 0.304163 
-280.00, 0.304119 
-285.00, 0.304079 
-290.00, 0.304038 
-295.00, 0.303996 
-300.00, 0.303972 
-305.00, 0.303929 
-310.00, 0.303887 
-315.00, 0.303847 
-320.00, 0.303828 
-325.00, 0.303788 
-330.00, 0.303752 
-335.00, 0.303732 
-340.00, 0.303697 
-345.00, 0.303662 
-350.00, 0.303645 
-355.00, 0.303613 
-360.00, 0.303581 
-365.00, 0.303565 
-370.00, 0.303536 
-375.00, 0.303505 
-380.00, 0.303478 
-385.00, 0.303462 
-390.00, 0.303435 
-395.00, 0.303408 
-400.00, 0.303396 
