#Magnetic Field (Oe),Voltage (V) 
175.00, 0.492043 
170.00, 0.492150 
165.00, 0.492267 
160.00, 0.492380 
155.00, 0.492496 
150.00, 0.492623 
145.00, 0.492749 
140.00, 0.492875 
135.00, 0.493015 
130.00, 0.493151 
125.00, 0.493290 
120.00, 0.493441 
115.00, 0.493590 
110.00, 0.493741 
105.00, 0.493908 
100.00, 0.494069 
95.00, 0.494245 
90.00, 0.494415 
85.00, 0.494594 
80.00, 0.494786 
75.00, 0.494972 
70.00, 0.495164 
65.00, 0.495373 
60.00, 0.495575 
55.00, 0.495785 
50.00, 0.496016 
45.00, 0.496239 
40.00, 0.496470 
35.00, 0.496725 
30.00, 0.496971 
25.00, 0.497230 
20.00, 0.497516 
15.00, 0.497806 
10.00, 0.498111 
5.00, 0.498465 
-3.06E-14, 0.498816 
-5.00, 0.499244 
-10.00, 0.500700 
-15.00, 0.500159 
-20.00, 0.499840 
-25.00, 0.499528 
-30.00, 0.499158 
-35.00, 0.498791 
-40.00, 0.498394 
-45.00, 0.497981 
-50.00, 0.497569 
-55.00, 0.497203 
-60.00, 0.496896 
-65.00, 0.496554 
-70.00, 0.496248 
-75.00, 0.496006 
-80.00, 0.495772 
-85.00, 0.495563 
-90.00, 0.495344 
-95.00, 0.495111 
-100.00, 0.494913 
-105.00, 0.494711 
-110.00, 0.494517 
-115.00, 0.494343 
-120.00, 0.494153 
-125.00, 0.493996 
-130.00, 0.493828 
-135.00, 0.493662 
-140.00, 0.493512 
-145.00, 0.493370 
-150.00, 0.493216 
-155.00, 0.493081 
-160.00, 0.492954 
-165.00, 0.492818 
-170.00, 0.492697 
-175.00, 0.492578 
-180.00, 0.492451 
-185.00, 0.492327 
-190.00, 0.492213 
-195.00, 0.492102 
-200.00, 0.491998 
-205.00, 0.491898 
-210.00, 0.491795 
-215.00, 0.491699 
-220.00, 0.491604 
-225.00, 0.491514 
-230.00, 0.491425 
-235.00, 0.491336 
-240.00, 0.491239 
-245.00, 0.491159 
-250.00, 0.491078 
-255.00, 0.491004 
-260.00, 0.490934 
-265.00, 0.490856 
-270.00, 0.490788 
-275.00, 0.490724 
-280.00, 0.490657 
-285.00, 0.490587 
-290.00, 0.490518 
-295.00, 0.490454 
-300.00, 0.490418 
-305.00, 0.490354 
-310.00, 0.490289 
-315.00, 0.490229 
-320.00, 0.490196 
-325.00, 0.490136 
-330.00, 0.490080 
-335.00, 0.490050 
-340.00, 0.489997 
-345.00, 0.489943 
-350.00, 0.489918 
-355.00, 0.489867 
-360.00, 0.489818 
-365.00, 0.489798 
-370.00, 0.489747 
-375.00, 0.489704 
-380.00, 0.489663 
-385.00, 0.489638 
-390.00, 0.489598 
-395.00, 0.489557 
-400.00, 0.489538 
