#Magnetic Field (Oe),Voltage (V) 
-285.00, 0.314877 
-290.00, 0.314326 
-295.00, 0.313553 
-300.00, 0.313202 
-305.00, 0.312279 
-310.00, 0.311466 
-315.00, 0.310627 
-320.00, 0.310224 
-325.00, 0.309609 
-330.00, 0.309181 
-335.00, 0.308872 
-340.00, 0.308368 
-345.00, 0.308057 
-350.00, 0.307890 
-355.00, 0.307533 
-360.00, 0.307268 
-365.00, 0.307140 
-370.00, 0.306944 
-375.00, 0.306781 
-380.00, 0.306569 
-385.00, 0.306509 
-390.00, 0.306414 
-395.00, 0.306267 
-400.00, 0.306229 
