#Magnetic Field (Oe),Voltage (V) 
-25.00, 0.512392 
-30.00, 0.512687 
-35.00, 0.512843 
-40.00, 0.513043 
-45.00, 0.513063 
-50.00, 0.513071 
-55.00, 0.513074 
-60.00, 0.513081 
-65.00, 0.513084 
-70.00, 0.513080 
-75.00, 0.513085 
-80.00, 0.513079 
-85.00, 0.513058 
-90.00, 0.513049 
-95.00, 0.513013 
-100.00, 0.513006 
-105.00, 0.512993 
-110.00, 0.512980 
-115.00, 0.512966 
-120.00, 0.512949 
-125.00, 0.512928 
-130.00, 0.512907 
-135.00, 0.512883 
-140.00, 0.512859 
-145.00, 0.512833 
-150.00, 0.512794 
-155.00, 0.512762 
-160.00, 0.512724 
-165.00, 0.512689 
-170.00, 0.512648 
-175.00, 0.512603 
-180.00, 0.512546 
-185.00, 0.512497 
-190.00, 0.512437 
-195.00, 0.512355 
-200.00, 0.512284 
-205.00, 0.512187 
-210.00, 0.512068 
-215.00, 0.511964 
-220.00, 0.511833 
-225.00, 0.511689 
-230.00, 0.511545 
-235.00, 0.511377 
-240.00, 0.511134 
-245.00, 0.510905 
-250.00, 0.510616 
-255.00, 0.510323 
-260.00, 0.509965 
-265.00, 0.509587 
-270.00, 0.509050 
-275.00, 0.508445 
-280.00, 0.507771 
-285.00, 0.507050 
-290.00, 0.506225 
-295.00, 0.505204 
-300.00, 0.504659 
-305.00, 0.503686 
-310.00, 0.502584 
-315.00, 0.501790 
-320.00, 0.501317 
-325.00, 0.500445 
-330.00, 0.499825 
-335.00, 0.499578 
-340.00, 0.499109 
-345.00, 0.498697 
-350.00, 0.498525 
-355.00, 0.498224 
-360.00, 0.497962 
-365.00, 0.497844 
-370.00, 0.497659 
-375.00, 0.497459 
-380.00, 0.497283 
-385.00, 0.497202 
-390.00, 0.497063 
-395.00, 0.496932 
-400.00, 0.496856 
